,hotelId,hotelName,tripType,tripTypeText,reviewDate,rating,description,isKorNot
10791,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),with-friends,친구와 1박 여행,2018년 12월 25일,2.0,처음 방문했을때 너무 좋아서크리스마스 잘 보내겠다고 왔는데방이 너무 구렸어요 보이는 뷰라고 환풍기 앞이라소리도 나고 외풍도 심해서 덜덜 떨었네요그래도 기분 좀 내겠다고 음악을 틀려하는데조선시대인가요 아이폰3도킹식만 지원이라뇨크리스마스 완전 망쳤어요다시는 안 가려고요,True
10792,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),romance,1박 로맨틱 여행,2018년 12월 22일,10.0,직원분들 정말 친절하고 프로페셔널하십니다 체크인할 때에도 정말 환영해주시는 느낌이고 꼭 또 오고싶은 호캉스 즐겼어요 보통 사진이 더 괜찮고 실물이 별로인 경우가 많은데 여기는 사진이 호텔을 제대로 담지 못 했다고 할 정도로 멋있는 호텔이에요 연말 분위기 제대로 즐기다 왔습니다,True
10793,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),business,2박 출장,2018년 11월 7일,6.0,호텔복도보다 추운 객실 객실내 온도조절기 있으나 중앙난방 시스템 개별난방불가관리상태 별로임 노후된 객실이어서인지 세면대 배수 상태 좋지않음로비 관리 해외연예인이 숙박했을것으로 추정 로비에 열성팬들 밤낮으로 대기 장터분위기전체적 불만족이었던 숙박이었음,True
10794,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),family,2박 가족 여행,2018년 12월 14일,10.0,방도 넓은 편이고 리셉션도 무척 친절했습니다주차장에서 호텔로 들어오는데 약간의 계단을 거쳐야만 해서 무거운 짐을 들고 움직이기는 조금 불편했습니다 청결도와 서비스 모두 훌륭했습니다,True
10795,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),with-friends,친구와 2박 여행,2018년 12월 8일,4.0,얼어죽는줄알았음 방에 히터고장으로,True
10796,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),family,1박 가족 여행,2018년 12월 1일,10.0,너무 친절하고 스파온돌방은 아기와 함께 숙박하기 너무 좋은 방이었습니다,True
10797,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),business,1박 출장,2018년 11월 23일,10.0,저렴한 편이고 좋은위치에 맛있는 음식까지저에겐 첫눈을 본 편한 호텔이였습니다,True
10798,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),business,1박 출장,2018년 11월 5일,10.0,부대시설이 있어 편안하고 좋았습니다,True
10799,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),business,1박 출장,2017년 11월 21일,8.0,조금 오래 되어서 분위기는 별로직원 친절도 별로레스토랑에서 삼성페이 결제 불가 불편,True
10801,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),business,1박 출장,2018년 1월 17일,8.0,가성비와 조식이 맛있는 호텔,True
10828,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),romance,1박 로맨틱 여행,2019년 3월 15일,8.0,모던한 느낌보다 색다르게 앤틱한 느낌이 좋았습니다,True
10830,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),family,1박 가족 여행,2018년 1월 18일,4.0,화려한 외관과 사치스러워 보이는 로비는 굉장히 인상적이지만 객실은 매우 낡았습니다 배정받은 방이 구관에 있었는데 80년대식 인테리어에 벽에 모두 거울을 붙인 듯한 느낌이었습니다 천장도 낮았고 침구는 괜찮았지만 구석구석 깨끗이 청소되어 있는지 의심스러웠습니다 첫번째 방에서는 서랍에서 신다가 뭉쳐 넣은 양말 한켤레가 두번째 방은 온도가 33도로 세팅되어 너무 더웠고 세번째 방은 욕조 배수구 주변에 얼룩이 있는 데다가 전화기 자체가 고장나 있었습니다 그리고 나중에는 카드키도 차례로 제대로 작동하지 않았습니다 여러 호텔을 묵었지만 이런 경험은 처음이었습니다 청소 관리와 리모델링이 절실합니다,True
10833,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),romance,1박 로맨틱 여행,2018년 1월 18일,8.0,그럭저럭 괜찮았음,True
10834,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),other,1박 여행,2018년 1월 11일,10.0,다른 후기에 비해 객실 상태 좋았음 별관에 있는 가게들은 필요 이상으로 가격이 비쌈,True
10835,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),other,2박 여행,2018년 1월 4일,10.0,임페리얼팰리스 오래된만큼 고풍스럽고 엔틱함좋아하는 저에겐 최고였어요 직원분들너무친절하시고 2박머물렀는데 너무좋으네요 자주 방문하게될것같아요,True
10861,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),family,1박 가족 여행,2019년 3월 27일,8.0,부모님과 1박했습니다 클래식하고 화려한 내부가 인상적이였고 특이한 레이아웃의 피트니스 또한 매력적이였습니다 다만 오래된 호텔이여서 그런지 옆방에서 얘기하는 소리가 너무 다 들려서 몇번깼습니다 그리고 화장실 욕조에 물이 좀 안내려간것 빼고는 나름 만족스러웠습니다,True
10862,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),family,1박 가족 여행,2019년 10월 25일,8.0,걸려있는 수건에 얼룩핏자국이 묻어 있었어서 기분이 안좋았네요 4성급 호텔에서는 있을수 없는 일인거 같아요,True
10863,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),with-friends,친구와 1박 여행,2019년 4월 5일,10.0,로비가 화려해서 들어갈때부터 기분 업업호캉스 느낌 제대로 느끼고 가요다만 전기포트가 너뮤 느려서 물끓이는데 10분걸림,True
10864,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),business,1박 출장,2020년 2월 9일,8.0,모든게 만족스러워서 다시 찾은 호텔인데 이번 호텔방에서는 밤새 FAN돌아가는듯한 웅웅대는 소리가 밤새 심하게 나서 잠을 완전히 설쳤습니다,True
10865,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),other,3박 여행,2020년 2월 2일,10.0,100번 가까이 묵은 호텔입니다 특급호텔치고 가격대비 성능은 좋은편입니다 헬스장도 훌륭하고 작지만 수영장도 있구 24시간 룸서비스도 되구요 허나 유일한 단점은 냉난방시스템이 오래되고 중앙컨트롤 하는 곳이어서 온도및 습도에 민감한 분이라면 다시 한번 고려해봐야 합니다그래도 습도조절을 위한 가습기는 요청시 준비해주고 침구또한 깨끗하고 안락합니다 대로변은 되려 시끄로울수 있으니 저는 항상 파라곤아파트방향 룸을 선호하는 편입니다 참고하세요,True
10866,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),other,3박 여행,2020년 1월 29일,6.0,분위기가 좋았어요,True
10867,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),other,1박 여행,2020년 1월 25일,10.0,호텔시설이 깨끗하고 직원분들 매우 친절합니다,True
10868,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),other,1박 여행,2020년 1월 20일,8.0,위치나 룸컨디션특히 친구상태이 좋아서 잘 쉬고 왔어요 직원 분들도 친절하셨어요,True
10869,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),with-friends,친구와 1박 여행,2020년 1월 18일,10.0,깨끗하고 정말 좋았어요 다음에 또 묵을예정입니다,True
10870,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),business,1박 출장,2020년 1월 12일,10.0,좋았어요,True
10871,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),other,1박 여행,2020년 1월 3일,10.0,상당히 괜찮고 접근성 뛰어나며  가격대비 만족감이 높음 특급호텔에 이만한가격있기 힘듦  매우추천하는 바임외국인 친구들에게도 추천하고싶고 세번째지만 앞으로도 이용할 용의있음 다만 주차는 약간의 불편함을 수반함,True
10872,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),other,1박 여행,2019년 12월 30일,10.0,위치나 시설은 정말 훌륭합니다 앤틱 느낌으로 꾸며져 있어서 고풍스러운 느낌이 나네요 근데 좀 시간이 지난것 같은 느낌이라 청소를 잘 해야 할껏 같아요 전체적으론 너무 만족합니다,True
10873,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),other,1박 여행,2019년 12월 26일,10.0,정말 만족스러운 휴가를 보냈습니다 시설이 전체적으로 깔끔해서 사용하기 좋았어요 다음에 휴가를 보낸다면 이 호텔에서 한 번 더 지내고 싶어요,True
10874,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),family,1박 가족 여행,2019년 12월 19일,8.0,첵크인할때 시간이걸려서개선바람,True
10875,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),other,1박 여행,2019년 12월 24일,2.0,체크인 한시간 대기도 이해할 수 없었지만 객실 청소상태 매우 불량 머리카락은 청소하다 날려 미쳐 확인할 수 없었다해도 쇼파위에 후루츠 시리얼은 너무 심한거 아닌가 5성급이라니 하룻밤 40만원이 넘는 스위트룸이 이정도라니 내 인생 최악의 호텔 크리스마스의 악몽,True
10876,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),romance,1박 로맨틱 여행,2020년 2월 20일,10.0,너무좋았어요 이가격에 오성급호텔이라니 너무 감사합니다 깨끗하고 인테리어도 이뻐요,True
10877,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),other,1박 여행,2019년 12월 23일,4.0,방음이 너무 안되서 건너편방 소리가 다들려서 불편했음,True
10878,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),other,1박 여행,2019년 12월 24일,8.0,객실청소에 조금 더 신경써주세요누군가 남기고 간 머리카락이라던지 티테이블에 음식물이 안닦여 말라져 있는 상태로 다음 손님을 받는 것은 임페리얼 팰리스 호텔등급에 치명적이라고 생각합니다,True
10879,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),romance,1박 로맨틱 여행,2019년 12월 21일,8.0,일단 처음 들어갈때 웅장하고 성 같아서 이뻤어요수영장+해피아워 같이 가능한데라 예약했었고 일단 데이스낵 해피아워는 괜찮아요음식종류는 많이 없어도 맛있더라구요수영장은 그냥 보통인데 지은지 오래되서 그런지 물이 따듯해도밖에서 찬바람이 들어오와서 좀 추워요 시우나는 탕도 많고 만족했습니다그리고 객실상태는 청결하고 좋은편이었고직원분들 서비스는 친절하신분은 친절한데 아닌분들은 약간 퉁명 스럽게 대답하시고 그런분들도 계시더라구요그리고 제일 맘에 들었던건 바로 조식다른호텔에 비해 한식류가 잘되어있어 맛있게 먹을 수 있었습니다막 엄청 좋다 이정도는 아니어도 클럽룸으로 한번쯤 호캉스 다녀올만합니다,True
10881,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),with-friends,친구와 1박 여행,2019년 12월 13일,4.0,3시 이후에 갔는데 로비가 어수선함체크인시 룸넘버키 잘못줘서 투숙객있는 객실 문열고 들어감당황스러웠음직원이 키 바꿔주면서 죄송하다며 마스크팩 줌객실에서 이상한 냄새가 남객실내 전기포트 곰팡이 있음 방음이 잘 안됨,True
10882,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),other,1박 여행,2019년 12월 12일,10.0,고급스러웠었습니다시간이없어서 더 못둘러봐서 아쉬웠었어요또 기회가되면 재방문할예정입니다친절하게 맞이해주셔서 좋은추억이 되었습니다,True
10883,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),other,1박 여행,2019년 11월 23일,6.0,직원들이 인사를 너무 안함 메이드분은 볼때마다 인사해주시는데 cs가 너무 빈약한듯  모텔도 괜찮은데 가면 서비스 좋은데 관리자분께서 일을 안하시나  직원분은 카드줘야할 타이밍에 룸클린 확인용 전화기를 한손으로 주시질않낭 남자칭구가 롱패딩입구 벤츠타고 왓는데 대뜸 누구 픽업하러오셧나고 심각해요,True
10884,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),business,5박 출장,2019년 11월 17일,2.0,직원의 불친절외국 손님을 임패리얼 호텔로 예약해서 모셨는데 여러가지로 불만족하고 돌아감 외국 손님이 우유를 부탁했는데 불친절하게 편의점에서 사다 먹으라고 안내함,True
10885,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),business,3박 출장,2019년 10월 24일,6.0,요구사항들이 반영이 하나도안돼서 아쉽네요나중에 알고보니 체크아웃 때 룸서비스 가격도 틀리셨네요,True
10886,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),family,1박 가족 여행,2019년 10월 17일,4.0,청담이랑 가까워서 다음날 아침에 메이크업샵 편하게 갈겸 결혼식 전날에 지방에서 올라온 가족들과 함께 기분좋게 갔습니다그런데 5성급 호텔에 모기가 웬 어디든 모기야 있을 수 있지만 편하게 쉬었다 가려고 일부러 더 성급이 좋은 곳으로 예약한 거였는데 잠은 잠대로 다설치고 너무 안좋은 경험을 했네요직원분이 이런 경우가 많은지 바로 죄송하다고 에프킬라 갖다주셨어요 응대는 친절하시고 좋았는데 모기때문에 너무 별로였어요,True
10887,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),family,1박 가족 여행,2019년 11월 1일,8.0,오래된 유럽풍의 호텔느낌이고 주차장에서 프론트까지 가는길이 조금 복잡하였으나 깔끔하였다,True
10888,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),with-friends,친구와 1박 여행,2019년 9월 19일,8.0,역에서의 거리가 좀 있는 편이고 엔티크한 인테리어가 살짝 부담스럽긴 했지만 만족스러웠습니다,True
10889,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),with-friends,친구와 1박 여행,2019년 6월 24일,10.0,좋았어요,True
10890,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),other,1박 여행,2019년 12월 23일,10.0,시설이 굉장히 고풍스럽고 깔끔하며 직원분들의 서비스 또한 정말 좋습니다,True
10891,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),family,1박 가족 여행,2020년 2월 20일,4.0,화장실 고ㅈ,True
10892,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),other,1박 여행,2020년 2월 20일,10.0,여윽시 고풍적인 디자인 느낌이 아주아주 좋았어요  화장실에 비치된 샴푸양이 좀 적은 거 빼곤요,True
10893,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),other,1박 여행,2020년 2월 21일,8.0,체크인할때 정보제공이 부족했어요 조식관련 정보도 안주고 차량 주차 등록은 쓸데 없이 많이 물어보내요 체크인시 체크인종이 체크아웃시,True
10894,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),other,1박 여행,2020년 12월 29일,8.0,대채로 괜찮았어여,True
10895,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),with-friends,친구와 1박 여행,2020년 12월 27일,8.0,청결도도 숙소 위치도 굉장히 훌룡한 편이에요 다음에 재방문하고싶어요,True
10897,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),other,2박 여행,2020년 12월 24일,8.0,환기가 잘 되지 않아 조금 답답했습니다,True
10898,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),other,1박 여행,2020년 12월 24일,8.0,청결하고 깔끔합니다 주차장과 호텔의 엘레베이터가 따로 있어서 층을 잘 확인하셔야 합니다 조금 오래된 호텔이여서 노후화된 부분이 있음을 확인하셔야 하고 체크인할때 30분 정도 줄을 섰는데 이부분이 좀 아쉽네요,True
10899,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),other,1박 여행,2020년 12월 15일,8.0,직원분들은 정말 다 친절하시고 센스도 좋으셨는데 호텔 가운의 허리끈 부분에 피같은게 세방울 정도 뭍어 있어서  무서웠어요혼자가서 더 무서웠어요,True
10900,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),other,1박 여행,2020년 11월 19일,10.0,전반적으로 깔끔하고 편하고 흠잡을 곳 없었습니다 객실 키는 2개 주시는데 한개가 인식이 안되어서 다시 발급 받은 것 말고는 다 좋았어요 모두에게 추천할 수 있습니다,True
10902,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),other,1박 여행,2020년 8월 14일,10.0,고풍스러움에 포근함을 느꼈습니다수압이 세서 아주 좋았습니다,True
10903,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),other,1박 여행,2020년 8월 14일,8.0,713호에 묵었던 손님입니다호텔의 전반적인 시설은 아주 훌륭하였으나 객실 내에서 곰팡이 냄새가 너무 심하게 나서 깊은 숙면을 이루기 힘들었습니다침구 관리나 가구의 상태는 괜찮았으나 악취 때문에 아쉬운 점이 있었습니다 아마 에어컨으로 추정됩니다,True
10905,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),other,1박 여행,2020년 8월 7일,8.0,좀 낡았긴 하지만 가성비 좋다고 생각됩니다,True
10906,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),other,1박 여행,2020년 8월 6일,8.0,인테리어가 이뻐서 마음에 들어요 헬스장도 잘 되어 있어서 좋고 침대가 푹신해서 편하게 자다가 왔네요,True
10907,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),family,1박 가족 여행,2020년 8월 2일,10.0,호텔이 전반적으로 쾌적하고 인테리어가 예뻐요접근성도 좋은위치여서 편했습니다다만 체크인 당시에 사람이 몰렸으나 응대직원수가 적어 1시간 가량 대기한 부분이 조금 아쉬웠습니다,True
10908,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),family,1박 가족 여행,2020년 8월 6일,2.0,지금 호텔 체크아웃하고 나옵니다별하나도 아깝습니다딸 휴가 끝나는 날이라 가족이 투숙했습니다더블 싱글이 있는 방을 들어갔는데 슬리퍼 두개에 목욕가운 두개 수건 두개는 이해했습니다 저녁먹고 들어왔는데 바닥에 물이 흥건하우스키퍼분 불렀더니 바닥한번 만져보고 보고한다더니 함흥차사 로비에 전화해서 룸체인지를 했습니다거기서부터 스트레스  시작 코드는 하나도 작동 안하고 더블침대는 심하게 흔들리고 누가 먹다만 커피를 그냥 놔두고열받아 왜 별 다섯개는 달아놔서 이방을 선택하게 했는지별 다섯 호텔 절대아닙니다아침 조식 맛나게 하고올 계획이었는데 방 상태보고 포기제 휴가는 누가 보상해주나요다시는 가고싶지 않은 곳입니다차라리 남편이랑 갔던 삼성이 낫습니다,True
10909,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),other,1박 여행,2020년 2월 21일,10.0,앤틱한 느낌의 호텔이에요 편안하게 이용하고 왔네요,True
10910,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),business,1박 출장,2020년 6월 24일,10.0,강남 나갈일 있음 늘 여기서 묵어요,True
10911,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),other,1박 여행,2020년 6월 7일,8.0,친절한 응대와 빠른체크인 코로나예방 모두 좋았지만에어컨을 16도로 해놨지만 체크아웃할때까지 시원해지지 않았어요,True
10912,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),other,1박 여행,2020년 6월 4일,10.0,앤틱하고 좋았는데 망고빙수랑 디저트 3단 플레이트가 안되어서 아쉬웠어요 아쉬운대로 좋은 호캉스,True
10913,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),with-friends,친구와 1박 여행,2020년 5월 22일,4.0,많이 더운 여름이 아닌데도 불구하고 밖보다 실내가 덥고 에어컨을 최저온도로 종일 틀었는데도 불구하고 매우 더웠어요 실내 에어컨만 완벽했다면 완벽했을듯 합니다,True
10914,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),romance,1박 로맨틱 여행,2020년 4월 30일,6.0,조식 라운지바 음식이 별로네요 친절도나 청결도는 좋아요 음식 기대하고 오면 안될것같네요,True
10915,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),family,1박 가족 여행,2020년 2월 14일,10.0,좀 오래됬지만 친절했던 모든 직원들이 인상적이였네요 조식도 괜찮았어요,True
10916,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),other,1박 여행,2020년 4월 4일,10.0,좋은 서비스와 시설 이였습니다질병문제때문에 휴무중이던 시설이 있었지만 괜찮았던거 같아요,True
10917,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),other,1박 여행,2020년 3월 13일,10.0,객실 디자인 및 서비스 친절도 우수함,True
10918,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),other,1박 여행,2020년 3월 10일,10.0,좋은시설답게 이용하는 사람들에게 쏙 마음에 들게 되어 있는 숙박시설입니다,True
10919,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),business,1박 출장,2020년 3월 2일,10.0,엔틱하다고 해두죠,True
10920,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),other,16박 여행,2020년 2월 1일,10.0,45박의 긴 기간동안 편안하게 지내다가 왔습니다  직원분들은 항상 친절 하셨고 메이드분들은 늘 필요한게 없나 챙겨 주셨습니다 concierge 에계신분들은 만날때마다 웃으며 반겨주시고 택배나 짐보관도 너무 잘 해주었습니다  헬스장도 쾌적하고 깨끗해서 좋았습니다 조식도 메뉴가 다양했고 맛또한 좋았어요  한국에  나오면 다시 오겠습니다 직원분들 모두 건강 하세요 감사합니다,True
10921,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),romance,1박 로맨틱 여행,2019년 10월 25일,8.0,지어진지 오래된 호텔이였으나 시설관리 및 서비스가 매우 좋았습니다우리나라 호텔 중에서 손에 꼽히는 만큼 오랜 역사 지닌 곳에 있는 직원들이다 보니직원들의 프로 의식이 상당해 보였습니다,True
10922,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),business,3박 출장,2019년 10월 10일,4.0,가격대비 매우만족,True
10923,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),romance,3박 로맨틱 여행,2019년 9월 20일,10.0,고즈넉한 하고 고풍스러운 호텔 이 호텔의 느낌은 우리가생각 하는 고급스러운 호텔의 이미지에 딱 맞는다호텔의 외관과 로비의 모습은 아름답고 엔티크한 소품들로 이루어져 상당히 클래식 하다는 느낌이 든다 그러나 시설 관리 객실의 상태는 신축 되어진 호텔들 못지않다 클래식한 느낌의 호텔을 좋아하는 사람이라면 마다할 이유가 없다,True
10924,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),romance,1박 로맨틱 여행,2019년 9월 13일,8.0,5성급으로 보기엔 약간 아쉬움이 남았습니다 하지만 다소 저렴한 가격에 갔기에 그 부분은 만족합니다,True
10925,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),family,1박 가족 여행,2019년 6월 25일,10.0,지방에서 서울로 놀러온 가족들을 위해 예약해줘서 저도 같이 숙박을 하게되었습니다 우선 위치는 청담 압구정 쪽이라 다니기가 좋고 지하철역은 걸어서 10분정도는 가야됩니다 서비스는 유명한 호텔인 만큼 서비스와 청결도도 좋습니다  다른 가족분들도 너무 좋아하시네요,True
10926,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),with-friends,친구와 2박 여행,2019년 6월 28일,8.0,강남에서 위치적으로 이동하기좋다 특급호텔이라기엔 부족함이 보이는 관리상태 및 청결도,True
10928,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),business,1박 출장,2019년 6월 26일,8.0,시설은 특급호텔이라 좋아요 직원분들이 친절한지는 모르겠습니다,True
10929,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),family,1박 가족 여행,2019년 6월 18일,8.0,깨끗하고 엔틱합니다직원들도 친절하고 동생이랑 같이 숙박했는데 동생이 아주 좋아했어요강남쪽에 가게되면 또 이용할 생각입니다,True
10930,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),business,1박 출장,2019년 6월 20일,8.0,좀 낡았으나 나름 저렴한 가격에 가성비 보고 가는 5성급 호텔임,True
10931,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),family,1박 가족 여행,2019년 6월 12일,8.0,주변 시설이 좀 아쉽긴 하지만 그래도 최고 였습니다,True
10932,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),family,1박 가족 여행,2019년 6월 15일,2.0,실내 수영장이 애들 출입 안됨,True
10933,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),business,1박 출장,2019년 6월 4일,8.0,직원분들이 친절하고 주위에 식당들도 가기 편합니다 또한 방 컨디션도 청결히 잘 준비 되어 있습니다,True
10934,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),business,2박 출장,2019년 5월 30일,8.0,이동의 편의성 좋습니다,True
10935,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),with-friends,친구와 1박 여행,2018년 12월 15일,6.0,시설이 낡아서 별로였어요 중심지에 있다는것 빼고는 볼게 없는게아쉬웠네요,True
10936,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),romance,2박 로맨틱 여행,2019년 5월 24일,8.0,편안한 잠자리와 시설이 너무 좋았습니다,True
10938,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),romance,1박 로맨틱 여행,2019년 5월 18일,8.0,앤틱풍의 인테리어가 고급지고 욕실과 룸이 다른 호텔과 비교적 넓고 쾌적해서 좋았습니다 침구도 편안했고요,True
10939,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),family,1박 가족 여행,2019년 5월 18일,6.0,위치는 언주로길에 있어서 매우 편리함 차량 이용시방 구조가 문제임 창문이 없다보니 좀 음침하고 살짝 냄새가 나는 느낌이 있음,True
10941,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),romance,1박 로맨틱 여행,2019년 5월 11일,2.0,2차례나 정전이 났습니다 정전 검사를 한다고 방안에 콘센트 연결한 게 있는지 찾아보더군요 층 전체가 정전이 난 것 같은데 저는 심지어 핸드폰 충전기도 꽂지 않은 상황이었고 다른 방에서 누군가 뭔갈 쓴 것 같은데 아니 그래도 어떻게 이런 일이 일어날 수 있죠 1시간 동안이나 불편했고 어찌저찌 해결은 했지만 낭비한 시간과 불편함은 보상 못받겠죠 아침에 좀 늦게까지 자고 있었는데 오전 8시 반부터 청소하러 문을 벌컥 열고 사람이 들어오더군요 어처구니가 없어서 잠도 깨고 황당하기 짝이 없었습니다 정말 최악의 경험입니다 절대 비추천합니다나머지,True
10942,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),family,2박 가족 여행,2019년 5월 4일,6.0,나름대로 가격대비 굿그러나 바닥에 뾰족한 물질에 발이 찔림 심객한 정도는 아니였지만 아이랑 같이 갔는데 퇴실할때 직원에게 얘기해줌회장실 구조가 좀,True
10943,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),romance,1박 로맨틱 여행,2019년 5월 4일,10.0,가격대비 훌륭한 하루숙박이 되었구요조식은 나쁘지는 않았지만 쬐끔 아쉬웠습니다,True
10944,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),other,1박 여행,2019년 4월 27일,10.0,건너편에 공사중이여서 아침부터 퉁탕퉁탕 거리네요 그 부분이 너무 아쉬워서 참다 좋은데호텔에서 푹 쉬질 못하겠으니,True
10945,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),family,1박 가족 여행,2019년 4월 30일,8.0,더블이라도 침대가 좁고 시설 노후 청소상태는 좋음 18세이하 수영장 이용 못해서 아쉬움,True
10946,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),family,1박 가족 여행,2019년 4월 27일,10.0,좋았습니다 고풍스러웠어요 다만 엘리베이터가 조금 적었어요,True
10947,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),with-friends,친구와 7박 여행,2019년 4월 1일,10.0,시설은깨끗하고 좋와요 굿기타 호텔안 편이시설또한 사용하기 편하며 조용함 과 깔끔함 너무 마음에 들어요 1층 로비에서 미팅하기도 편하고 좋습니다단지 숙박 임에 도 불구 하고 발레 비용을 받는것은아닌듯해서 호텔측에 요구 했더니 월래 숙박고객은 받지 않는다고 하네요 그런데 발레 하시는 분들이 받으시는 경우는 뭐죠궁금합니다 이런점만 아니면 굿인듯해요,True
10948,174064,임피리얼 팰리스 서울 (Imperial Palace Seoul),other,1박 여행,2019년 3월 27일,8.0,혼자이용하는데 지장없음  간혹중국사람들옆방걸리믄 대략낭패 방음이좀 안됨,True
